Date,River_Name,Water_Level_Meters,Danger_Mark_Meters
2024-05-05,Cauvery,2.99,12.0
2024-05-05,Palar,2.43,12.0
2024-05-05,Adyar,1.91,8.0
2024-05-05,Cooum,1.85,8.0
2024-05-05,Thamirabarani,1.75,12.0
2024-05-06,Cauvery,2.51,12.0
2024-05-06,Palar,2.14,12.0
2024-05-06,Adyar,2.25,8.0
2024-05-06,Cooum,2.59,8.0
2024-05-06,Thamirabarani,2.92,12.0
2024-05-07,Cauvery,2.48,12.0
2024-05-07,Palar,2.31,12.0
2024-05-07,Adyar,1.73,8.0
2024-05-07,Cooum,3.12,8.0
2024-05-07,Thamirabarani,2.25,12.0
2024-05-08,Cauvery,2.34,12.0
2024-05-08,Palar,3.07,12.0
2024-05-08,Adyar,1.56,8.0
2024-05-08,Cooum,2.29,8.0
2024-05-08,Thamirabarani,2.68,12.0
2024-05-09,Cauvery,1.6,12.0
2024-05-09,Palar,3.17,12.0
2024-05-09,Adyar,2.99,8.0
2024-05-09,Cooum,2.56,8.0
2024-05-09,Thamirabarani,2.67,12.0
2024-05-10,Cauvery,1.88,12.0
2024-05-10,Palar,2.31,12.0
2024-05-10,Adyar,2.05,8.0
2024-05-10,Cooum,1.95,8.0
2024-05-10,Thamirabarani,2.25,12.0
2024-05-11,Cauvery,2.07,12.0
2024-05-11,Palar,1.74,12.0
2024-05-11,Adyar,2.66,8.0
2024-05-11,Cooum,1.83,8.0
2024-05-11,Thamirabarani,2.2,12.0
2024-05-12,Cauvery,1.89,12.0
2024-05-12,Palar,2.47,12.0
2024-05-12,Adyar,2.08,8.0
2024-05-12,Cooum,2.37,8.0
2024-05-12,Thamirabarani,1.71,12.0
2024-05-13,Cauvery,1.56,12.0
2024-05-13,Palar,2.62,12.0
2024-05-13,Adyar,2.71,8.0
2024-05-13,Cooum,1.9,8.0
2024-05-13,Thamirabarani,2.09,12.0
2024-05-14,Cauvery,3.16,12.0
2024-05-14,Palar,2.95,12.0
2024-05-14,Adyar,3.15,8.0
2024-05-14,Cooum,2.45,8.0
2024-05-14,Thamirabarani,1.89,12.0
2024-05-15,Cauvery,2.42,12.0
2024-05-15,Palar,3.17,12.0
2024-05-15,Adyar,2.1,8.0
2024-05-15,Cooum,3.02,8.0
2024-05-15,Thamirabarani,2.68,12.0
2024-05-16,Cauvery,1.69,12.0
2024-05-16,Palar,1.83,12.0
2024-05-16,Adyar,1.79,8.0
2024-05-16,Cooum,2.49,8.0
2024-05-16,Thamirabarani,2.27,12.0
2024-05-17,Cauvery,3.16,12.0
2024-05-17,Palar,1.77,12.0
2024-05-17,Adyar,1.74,8.0
2024-05-17,Cooum,2.09,8.0
2024-05-17,Thamirabarani,1.67,12.0
2024-05-18,Cauvery,2.24,12.0
2024-05-18,Palar,1.51,12.0
2024-05-18,Adyar,2.64,8.0
2024-05-18,Cooum,2.12,8.0
2024-05-18,Thamirabarani,2.15,12.0
2024-05-19,Cauvery,1.78,12.0
2024-05-19,Palar,2.53,12.0
2024-05-19,Adyar,1.8,8.0
2024-05-19,Cooum,2.03,8.0
2024-05-19,Thamirabarani,2.74,12.0
2024-05-20,Cauvery,1.97,12.0
2024-05-20,Palar,2.49,12.0
2024-05-20,Adyar,2.4,8.0
2024-05-20,Cooum,2.19,8.0
2024-05-20,Thamirabarani,2.9,12.0
2024-05-21,Cauvery,2.08,12.0
2024-05-21,Palar,2.12,12.0
2024-05-21,Adyar,3.19,8.0
2024-05-21,Cooum,1.82,8.0
2024-05-21,Thamirabarani,3.01,12.0
2024-05-22,Cauvery,2.62,12.0
2024-05-22,Palar,2.78,12.0
2024-05-22,Adyar,2.69,8.0
2024-05-22,Cooum,2.29,8.0
2024-05-22,Thamirabarani,2.15,12.0
2024-05-23,Cauvery,2.69,12.0
2024-05-23,Palar,1.54,12.0
2024-05-23,Adyar,2.0,8.0
2024-05-23,Cooum,1.93,8.0
2024-05-23,Thamirabarani,3.0,12.0
2024-05-24,Cauvery,2.54,12.0
2024-05-24,Palar,2.91,12.0
2024-05-24,Adyar,2.95,8.0
2024-05-24,Cooum,2.16,8.0
2024-05-24,Thamirabarani,2.45,12.0
2024-05-25,Cauvery,2.72,12.0
2024-05-25,Palar,1.7,12.0
2024-05-25,Adyar,2.04,8.0
2024-05-25,Cooum,2.3,8.0
2024-05-25,Thamirabarani,1.61,12.0
2024-05-26,Cauvery,1.92,12.0
2024-05-26,Palar,1.73,12.0
2024-05-26,Adyar,3.11,8.0
2024-05-26,Cooum,2.62,8.0
2024-05-26,Thamirabarani,2.99,12.0
2024-05-27,Cauvery,2.47,12.0
2024-05-27,Palar,1.56,12.0
2024-05-27,Adyar,2.6,8.0
2024-05-27,Cooum,1.79,8.0
2024-05-27,Thamirabarani,1.91,12.0
2024-05-28,Cauvery,2.31,12.0
2024-05-28,Palar,2.08,12.0
2024-05-28,Adyar,1.62,8.0
2024-05-28,Cooum,2.4,8.0
2024-05-28,Thamirabarani,2.56,12.0
2024-05-29,Cauvery,1.97,12.0
2024-05-29,Palar,2.47,12.0
2024-05-29,Adyar,2.74,8.0
2024-05-29,Cooum,2.66,8.0
2024-05-29,Thamirabarani,1.72,12.0
2024-05-30,Cauvery,3.06,12.0
2024-05-30,Palar,2.86,12.0
2024-05-30,Adyar,2.1,8.0
2024-05-30,Cooum,2.49,8.0
2024-05-30,Thamirabarani,2.33,12.0
2024-05-31,Cauvery,2.43,12.0
2024-05-31,Palar,3.11,12.0
2024-05-31,Adyar,2.63,8.0
2024-05-31,Cooum,2.8,8.0
2024-05-31,Thamirabarani,1.94,12.0
2024-06-01,Cauvery,2.95,12.0
2024-06-01,Palar,1.63,12.0
2024-06-01,Adyar,1.79,8.0
2024-06-01,Cooum,1.97,8.0
2024-06-01,Thamirabarani,2.71,12.0
2024-06-02,Cauvery,2.38,12.0
2024-06-02,Palar,3.08,12.0
2024-06-02,Adyar,1.91,8.0
2024-06-02,Cooum,2.92,8.0
2024-06-02,Thamirabarani,2.39,12.0
2024-06-03,Cauvery,2.5,12.0
2024-06-03,Palar,1.92,12.0
2024-06-03,Adyar,2.58,8.0
2024-06-03,Cooum,1.68,8.0
2024-06-03,Thamirabarani,2.03,12.0
2024-06-04,Cauvery,3.04,12.0
2024-06-04,Palar,2.02,12.0
2024-06-04,Adyar,2.93,8.0
2024-06-04,Cooum,1.97,8.0
2024-06-04,Thamirabarani,2.87,12.0
2024-06-05,Cauvery,2.13,12.0
2024-06-05,Palar,1.96,12.0
2024-06-05,Adyar,2.08,8.0
2024-06-05,Cooum,2.42,8.0
2024-06-05,Thamirabarani,1.81,12.0
2024-06-06,Cauvery,2.04,12.0
2024-06-06,Palar,2.39,12.0
2024-06-06,Adyar,2.98,8.0
2024-06-06,Cooum,1.54,8.0
2024-06-06,Thamirabarani,1.97,12.0
2024-06-07,Cauvery,2.82,12.0
2024-06-07,Palar,2.79,12.0
2024-06-07,Adyar,3.08,8.0
2024-06-07,Cooum,3.03,8.0
2024-06-07,Thamirabarani,2.16,12.0
2024-06-08,Cauvery,2.01,12.0
2024-06-08,Palar,2.64,12.0
2024-06-08,Adyar,2.77,8.0
2024-06-08,Cooum,2.17,8.0
2024-06-08,Thamirabarani,2.04,12.0
2024-06-09,Cauvery,2.71,12.0
2024-06-09,Palar,2.41,12.0
2024-06-09,Adyar,3.05,8.0
2024-06-09,Cooum,2.52,8.0
2024-06-09,Thamirabarani,2.94,12.0
2024-06-10,Cauvery,2.83,12.0
2024-06-10,Palar,2.66,12.0
2024-06-10,Adyar,2.11,8.0
2024-06-10,Cooum,2.93,8.0
2024-06-10,Thamirabarani,2.77,12.0
2024-06-11,Cauvery,1.86,12.0
2024-06-11,Palar,3.13,12.0
2024-06-11,Adyar,1.62,8.0
2024-06-11,Cooum,2.84,8.0
2024-06-11,Thamirabarani,2.75,12.0
2024-06-12,Cauvery,2.19,12.0
2024-06-12,Palar,1.71,12.0
2024-06-12,Adyar,1.72,8.0
2024-06-12,Cooum,3.0,8.0
2024-06-12,Thamirabarani,2.7,12.0
2024-06-13,Cauvery,1.86,12.0
2024-06-13,Palar,2.83,12.0
2024-06-13,Adyar,1.78,8.0
2024-06-13,Cooum,2.14,8.0
2024-06-13,Thamirabarani,3.02,12.0
2024-06-14,Cauvery,1.71,12.0
2024-06-14,Palar,2.25,12.0
2024-06-14,Adyar,3.01,8.0
2024-06-14,Cooum,2.16,8.0
2024-06-14,Thamirabarani,1.61,12.0
2024-06-15,Cauvery,2.26,12.0
2024-06-15,Palar,1.9,12.0
2024-06-15,Adyar,2.69,8.0
2024-06-15,Cooum,2.38,8.0
2024-06-15,Thamirabarani,2.38,12.0
2024-06-16,Cauvery,2.98,12.0
2024-06-16,Palar,1.89,12.0
2024-06-16,Adyar,2.54,8.0
2024-06-16,Cooum,3.02,8.0
2024-06-16,Thamirabarani,2.94,12.0
2024-06-17,Cauvery,2.35,12.0
2024-06-17,Palar,2.14,12.0
2024-06-17,Adyar,1.72,8.0
2024-06-17,Cooum,2.15,8.0
2024-06-17,Thamirabarani,2.7,12.0
2024-06-18,Cauvery,2.1,12.0
2024-06-18,Palar,2.5,12.0
2024-06-18,Adyar,1.78,8.0
2024-06-18,Cooum,2.45,8.0
2024-06-18,Thamirabarani,2.22,12.0
2024-06-19,Cauvery,1.89,12.0
2024-06-19,Palar,2.07,12.0
2024-06-19,Adyar,2.76,8.0
2024-06-19,Cooum,2.85,8.0
2024-06-19,Thamirabarani,2.62,12.0
2024-06-20,Cauvery,1.68,12.0
2024-06-20,Palar,2.32,12.0
2024-06-20,Adyar,2.59,8.0
2024-06-20,Cooum,2.47,8.0
2024-06-20,Thamirabarani,2.95,12.0
2024-06-21,Cauvery,2.05,12.0
2024-06-21,Palar,2.78,12.0
2024-06-21,Adyar,3.08,8.0
2024-06-21,Cooum,1.51,8.0
2024-06-21,Thamirabarani,2.97,12.0
2024-06-22,Cauvery,1.64,12.0
2024-06-22,Palar,3.13,12.0
2024-06-22,Adyar,2.11,8.0
2024-06-22,Cooum,1.8,8.0
2024-06-22,Thamirabarani,2.43,12.0
2024-06-23,Cauvery,2.05,12.0
2024-06-23,Palar,2.32,12.0
2024-06-23,Adyar,2.3,8.0
2024-06-23,Cooum,1.83,8.0
2024-06-23,Thamirabarani,3.07,12.0
2024-06-24,Cauvery,3.19,12.0
2024-06-24,Palar,2.82,12.0
2024-06-24,Adyar,2.46,8.0
2024-06-24,Cooum,2.27,8.0
2024-06-24,Thamirabarani,1.59,12.0
2024-06-25,Cauvery,2.76,12.0
2024-06-25,Palar,2.03,12.0
2024-06-25,Adyar,2.41,8.0
2024-06-25,Cooum,2.84,8.0
2024-06-25,Thamirabarani,1.96,12.0
2024-06-26,Cauvery,2.81,12.0
2024-06-26,Palar,1.73,12.0
2024-06-26,Adyar,3.09,8.0
2024-06-26,Cooum,1.86,8.0
2024-06-26,Thamirabarani,2.81,12.0
2024-06-27,Cauvery,2.73,12.0
2024-06-27,Palar,2.85,12.0
2024-06-27,Adyar,1.94,8.0
2024-06-27,Cooum,2.33,8.0
2024-06-27,Thamirabarani,2.57,12.0
2024-06-28,Cauvery,2.65,12.0
2024-06-28,Palar,2.05,12.0
2024-06-28,Adyar,2.0,8.0
2024-06-28,Cooum,2.43,8.0
2024-06-28,Thamirabarani,1.72,12.0
2024-06-29,Cauvery,1.79,12.0
2024-06-29,Palar,2.21,12.0
2024-06-29,Adyar,1.99,8.0
2024-06-29,Cooum,2.49,8.0
2024-06-29,Thamirabarani,2.1,12.0
2024-06-30,Cauvery,1.53,12.0
2024-06-30,Palar,3.08,12.0
2024-06-30,Adyar,3.17,8.0
2024-06-30,Cooum,3.12,8.0
2024-06-30,Thamirabarani,1.51,12.0
2024-07-01,Cauvery,2.82,12.0
2024-07-01,Palar,2.09,12.0
2024-07-01,Adyar,2.42,8.0
2024-07-01,Cooum,1.79,8.0
2024-07-01,Thamirabarani,2.71,12.0
2024-07-02,Cauvery,2.44,12.0
2024-07-02,Palar,1.62,12.0
2024-07-02,Adyar,2.88,8.0
2024-07-02,Cooum,1.65,8.0
2024-07-02,Thamirabarani,2.07,12.0
2024-07-03,Cauvery,2.23,12.0
2024-07-03,Palar,3.17,12.0
2024-07-03,Adyar,2.57,8.0
2024-07-03,Cooum,2.22,8.0
2024-07-03,Thamirabarani,2.25,12.0
2024-07-04,Cauvery,1.71,12.0
2024-07-04,Palar,2.78,12.0
2024-07-04,Adyar,2.97,8.0
2024-07-04,Cooum,1.71,8.0
2024-07-04,Thamirabarani,2.04,12.0
2024-07-05,Cauvery,2.32,12.0
2024-07-05,Palar,2.23,12.0
2024-07-05,Adyar,1.82,8.0
2024-07-05,Cooum,2.39,8.0
2024-07-05,Thamirabarani,1.78,12.0
2024-07-06,Cauvery,1.66,12.0
2024-07-06,Palar,2.16,12.0
2024-07-06,Adyar,2.66,8.0
2024-07-06,Cooum,2.85,8.0
2024-07-06,Thamirabarani,2.45,12.0
2024-07-07,Cauvery,1.93,12.0
2024-07-07,Palar,2.56,12.0
2024-07-07,Adyar,3.11,8.0
2024-07-07,Cooum,3.08,8.0
2024-07-07,Thamirabarani,2.25,12.0
2024-07-08,Cauvery,2.84,12.0
2024-07-08,Palar,3.13,12.0
2024-07-08,Adyar,1.52,8.0
2024-07-08,Cooum,1.79,8.0
2024-07-08,Thamirabarani,2.5,12.0
2024-07-09,Cauvery,3.12,12.0
2024-07-09,Palar,2.86,12.0
2024-07-09,Adyar,2.01,8.0
2024-07-09,Cooum,2.64,8.0
2024-07-09,Thamirabarani,2.6,12.0
2024-07-10,Cauvery,1.76,12.0
2024-07-10,Palar,1.52,12.0
2024-07-10,Adyar,1.76,8.0
2024-07-10,Cooum,2.34,8.0
2024-07-10,Thamirabarani,3.01,12.0
2024-07-11,Cauvery,2.74,12.0
2024-07-11,Palar,1.61,12.0
2024-07-11,Adyar,2.35,8.0
2024-07-11,Cooum,1.91,8.0
2024-07-11,Thamirabarani,1.68,12.0
2024-07-12,Cauvery,2.31,12.0
2024-07-12,Palar,2.51,12.0
2024-07-12,Adyar,1.58,8.0
2024-07-12,Cooum,2.79,8.0
2024-07-12,Thamirabarani,2.44,12.0
2024-07-13,Cauvery,2.12,12.0
2024-07-13,Palar,2.06,12.0
2024-07-13,Adyar,1.69,8.0
2024-07-13,Cooum,1.83,8.0
2024-07-13,Thamirabarani,1.71,12.0
2024-07-14,Cauvery,2.37,12.0
2024-07-14,Palar,2.18,12.0
2024-07-14,Adyar,2.89,8.0
2024-07-14,Cooum,3.17,8.0
2024-07-14,Thamirabarani,2.78,12.0
2024-07-15,Cauvery,2.31,12.0
2024-07-15,Palar,2.56,12.0
2024-07-15,Adyar,2.05,8.0
2024-07-15,Cooum,3.01,8.0
2024-07-15,Thamirabarani,1.71,12.0
2024-07-16,Cauvery,2.88,12.0
2024-07-16,Palar,2.78,12.0
2024-07-16,Adyar,2.87,8.0
2024-07-16,Cooum,2.33,8.0
2024-07-16,Thamirabarani,1.84,12.0
2024-07-17,Cauvery,2.34,12.0
2024-07-17,Palar,2.95,12.0
2024-07-17,Adyar,2.95,8.0
2024-07-17,Cooum,2.53,8.0
2024-07-17,Thamirabarani,2.85,12.0
2024-07-18,Cauvery,2.39,12.0
2024-07-18,Palar,2.89,12.0
2024-07-18,Adyar,2.97,8.0
2024-07-18,Cooum,2.6,8.0
2024-07-18,Thamirabarani,2.65,12.0
2024-07-19,Cauvery,2.38,12.0
2024-07-19,Palar,2.14,12.0
2024-07-19,Adyar,1.99,8.0
2024-07-19,Cooum,2.64,8.0
2024-07-19,Thamirabarani,2.13,12.0
2024-07-20,Cauvery,2.1,12.0
2024-07-20,Palar,1.51,12.0
2024-07-20,Adyar,2.77,8.0
2024-07-20,Cooum,2.64,8.0
2024-07-20,Thamirabarani,2.29,12.0
2024-07-21,Cauvery,2.34,12.0
2024-07-21,Palar,2.87,12.0
2024-07-21,Adyar,2.12,8.0
2024-07-21,Cooum,2.22,8.0
2024-07-21,Thamirabarani,2.8,12.0
2024-07-22,Cauvery,2.97,12.0
2024-07-22,Palar,3.12,12.0
2024-07-22,Adyar,2.18,8.0
2024-07-22,Cooum,1.6,8.0
2024-07-22,Thamirabarani,2.24,12.0
2024-07-23,Cauvery,1.79,12.0
2024-07-23,Palar,1.57,12.0
2024-07-23,Adyar,1.99,8.0
2024-07-23,Cooum,1.63,8.0
2024-07-23,Thamirabarani,2.82,12.0
2024-07-24,Cauvery,2.2,12.0
2024-07-24,Palar,2.15,12.0
2024-07-24,Adyar,2.95,8.0
2024-07-24,Cooum,2.79,8.0
2024-07-24,Thamirabarani,1.86,12.0
2024-07-25,Cauvery,2.28,12.0
2024-07-25,Palar,2.9,12.0
2024-07-25,Adyar,2.51,8.0
2024-07-25,Cooum,2.07,8.0
2024-07-25,Thamirabarani,1.97,12.0
2024-07-26,Cauvery,1.69,12.0
2024-07-26,Palar,2.34,12.0
2024-07-26,Adyar,2.88,8.0
2024-07-26,Cooum,1.81,8.0
2024-07-26,Thamirabarani,2.05,12.0
2024-07-27,Cauvery,1.89,12.0
2024-07-27,Palar,1.8,12.0
2024-07-27,Adyar,2.48,8.0
2024-07-27,Cooum,1.92,8.0
2024-07-27,Thamirabarani,2.27,12.0
2024-07-28,Cauvery,3.15,12.0
2024-07-28,Palar,3.11,12.0
2024-07-28,Adyar,2.88,8.0
2024-07-28,Cooum,2.73,8.0
2024-07-28,Thamirabarani,2.6,12.0
2024-07-29,Cauvery,2.74,12.0
2024-07-29,Palar,1.9,12.0
2024-07-29,Adyar,2.68,8.0
2024-07-29,Cooum,2.35,8.0
2024-07-29,Thamirabarani,1.58,12.0
2024-07-30,Cauvery,1.8,12.0
2024-07-30,Palar,1.76,12.0
2024-07-30,Adyar,1.56,8.0
2024-07-30,Cooum,2.07,8.0
2024-07-30,Thamirabarani,2.87,12.0
2024-07-31,Cauvery,2.9,12.0
2024-07-31,Palar,2.63,12.0
2024-07-31,Adyar,2.26,8.0
2024-07-31,Cooum,1.63,8.0
2024-07-31,Thamirabarani,1.75,12.0
2024-08-01,Cauvery,2.84,12.0
2024-08-01,Palar,1.81,12.0
2024-08-01,Adyar,2.1,8.0
2024-08-01,Cooum,1.69,8.0
2024-08-01,Thamirabarani,2.34,12.0
2024-08-02,Cauvery,2.41,12.0
2024-08-02,Palar,3.15,12.0
2024-08-02,Adyar,1.92,8.0
2024-08-02,Cooum,2.77,8.0
2024-08-02,Thamirabarani,2.86,12.0
2024-08-03,Cauvery,2.06,12.0
2024-08-03,Palar,2.35,12.0
2024-08-03,Adyar,3.08,8.0
2024-08-03,Cooum,2.42,8.0
2024-08-03,Thamirabarani,3.06,12.0
2024-08-04,Cauvery,1.84,12.0
2024-08-04,Palar,1.81,12.0
2024-08-04,Adyar,2.78,8.0
2024-08-04,Cooum,1.7,8.0
2024-08-04,Thamirabarani,2.06,12.0
2024-08-05,Cauvery,2.48,12.0
2024-08-05,Palar,1.62,12.0
2024-08-05,Adyar,2.69,8.0
2024-08-05,Cooum,2.01,8.0
2024-08-05,Thamirabarani,2.93,12.0
2024-08-06,Cauvery,2.08,12.0
2024-08-06,Palar,2.59,12.0
2024-08-06,Adyar,1.79,8.0
2024-08-06,Cooum,1.58,8.0
2024-08-06,Thamirabarani,3.11,12.0
2024-08-07,Cauvery,2.4,12.0
2024-08-07,Palar,2.59,12.0
2024-08-07,Adyar,2.6,8.0
2024-08-07,Cooum,2.22,8.0
2024-08-07,Thamirabarani,2.29,12.0
2024-08-08,Cauvery,1.7,12.0
2024-08-08,Palar,2.08,12.0
2024-08-08,Adyar,1.89,8.0
2024-08-08,Cooum,2.05,8.0
2024-08-08,Thamirabarani,1.55,12.0
2024-08-09,Cauvery,2.96,12.0
2024-08-09,Palar,2.1,12.0
2024-08-09,Adyar,2.58,8.0
2024-08-09,Cooum,2.4,8.0
2024-08-09,Thamirabarani,2.54,12.0
2024-08-10,Cauvery,3.2,12.0
2024-08-10,Palar,1.79,12.0
2024-08-10,Adyar,2.82,8.0
2024-08-10,Cooum,1.96,8.0
2024-08-10,Thamirabarani,2.24,12.0
2024-08-11,Cauvery,2.91,12.0
2024-08-11,Palar,1.96,12.0
2024-08-11,Adyar,2.97,8.0
2024-08-11,Cooum,1.87,8.0
2024-08-11,Thamirabarani,1.92,12.0
2024-08-12,Cauvery,2.77,12.0
2024-08-12,Palar,1.8,12.0
2024-08-12,Adyar,3.07,8.0
2024-08-12,Cooum,2.53,8.0
2024-08-12,Thamirabarani,1.5,12.0
2024-08-13,Cauvery,2.64,12.0
2024-08-13,Palar,2.41,12.0
2024-08-13,Adyar,3.1,8.0
2024-08-13,Cooum,2.57,8.0
2024-08-13,Thamirabarani,3.17,12.0
2024-08-14,Cauvery,2.86,12.0
2024-08-14,Palar,2.06,12.0
2024-08-14,Adyar,2.78,8.0
2024-08-14,Cooum,2.95,8.0
2024-08-14,Thamirabarani,2.76,12.0
2024-08-15,Cauvery,1.82,12.0
2024-08-15,Palar,2.83,12.0
2024-08-15,Adyar,2.04,8.0
2024-08-15,Cooum,1.77,8.0
2024-08-15,Thamirabarani,1.68,12.0
2024-08-16,Cauvery,2.26,12.0
2024-08-16,Palar,2.09,12.0
2024-08-16,Adyar,2.48,8.0
2024-08-16,Cooum,2.93,8.0
2024-08-16,Thamirabarani,3.19,12.0
2024-08-17,Cauvery,2.81,12.0
2024-08-17,Palar,2.37,12.0
2024-08-17,Adyar,1.86,8.0
2024-08-17,Cooum,2.08,8.0
2024-08-17,Thamirabarani,2.06,12.0
2024-08-18,Cauvery,2.59,12.0
2024-08-18,Palar,2.36,12.0
2024-08-18,Adyar,2.32,8.0
2024-08-18,Cooum,2.88,8.0
2024-08-18,Thamirabarani,1.51,12.0
2024-08-19,Cauvery,1.79,12.0
2024-08-19,Palar,2.86,12.0
2024-08-19,Adyar,2.56,8.0
2024-08-19,Cooum,2.6,8.0
2024-08-19,Thamirabarani,2.85,12.0
2024-08-20,Cauvery,1.64,12.0
2024-08-20,Palar,2.59,12.0
2024-08-20,Adyar,1.53,8.0
2024-08-20,Cooum,2.83,8.0
2024-08-20,Thamirabarani,3.07,12.0
2024-08-21,Cauvery,2.85,12.0
2024-08-21,Palar,2.75,12.0
2024-08-21,Adyar,2.57,8.0
2024-08-21,Cooum,2.16,8.0
2024-08-21,Thamirabarani,1.79,12.0
2024-08-22,Cauvery,2.17,12.0
2024-08-22,Palar,2.03,12.0
2024-08-22,Adyar,3.11,8.0
2024-08-22,Cooum,2.86,8.0
2024-08-22,Thamirabarani,1.62,12.0
2024-08-23,Cauvery,3.13,12.0
2024-08-23,Palar,1.53,12.0
2024-08-23,Adyar,2.22,8.0
2024-08-23,Cooum,1.95,8.0
2024-08-23,Thamirabarani,1.62,12.0
2024-08-24,Cauvery,3.05,12.0
2024-08-24,Palar,1.79,12.0
2024-08-24,Adyar,1.66,8.0
2024-08-24,Cooum,3.17,8.0
2024-08-24,Thamirabarani,3.03,12.0
2024-08-25,Cauvery,1.57,12.0
2024-08-25,Palar,2.22,12.0
2024-08-25,Adyar,2.01,8.0
2024-08-25,Cooum,2.92,8.0
2024-08-25,Thamirabarani,2.34,12.0
2024-08-26,Cauvery,1.66,12.0
2024-08-26,Palar,2.55,12.0
2024-08-26,Adyar,2.7,8.0
2024-08-26,Cooum,2.24,8.0
2024-08-26,Thamirabarani,1.99,12.0
2024-08-27,Cauvery,2.06,12.0
2024-08-27,Palar,2.9,12.0
2024-08-27,Adyar,2.23,8.0
2024-08-27,Cooum,2.5,8.0
2024-08-27,Thamirabarani,1.78,12.0
2024-08-28,Cauvery,2.28,12.0
2024-08-28,Palar,1.85,12.0
2024-08-28,Adyar,2.39,8.0
2024-08-28,Cooum,1.56,8.0
2024-08-28,Thamirabarani,2.19,12.0
2024-08-29,Cauvery,2.94,12.0
2024-08-29,Palar,2.27,12.0
2024-08-29,Adyar,2.4,8.0
2024-08-29,Cooum,2.45,8.0
2024-08-29,Thamirabarani,2.84,12.0
2024-08-30,Cauvery,2.58,12.0
2024-08-30,Palar,2.77,12.0
2024-08-30,Adyar,2.26,8.0
2024-08-30,Cooum,2.33,8.0
2024-08-30,Thamirabarani,2.38,12.0
2024-08-31,Cauvery,2.43,12.0
2024-08-31,Palar,2.93,12.0
2024-08-31,Adyar,1.81,8.0
2024-08-31,Cooum,2.0,8.0
2024-08-31,Thamirabarani,2.42,12.0
2024-09-01,Cauvery,2.77,12.0
2024-09-01,Palar,1.88,12.0
2024-09-01,Adyar,1.76,8.0
2024-09-01,Cooum,1.54,8.0
2024-09-01,Thamirabarani,2.26,12.0
2024-09-02,Cauvery,2.11,12.0
2024-09-02,Palar,2.38,12.0
2024-09-02,Adyar,1.84,8.0
2024-09-02,Cooum,2.55,8.0
2024-09-02,Thamirabarani,2.47,12.0
2024-09-03,Cauvery,2.14,12.0
2024-09-03,Palar,2.29,12.0
2024-09-03,Adyar,2.68,8.0
2024-09-03,Cooum,1.86,8.0
2024-09-03,Thamirabarani,2.52,12.0
2024-09-04,Cauvery,1.56,12.0
2024-09-04,Palar,2.0,12.0
2024-09-04,Adyar,1.51,8.0
2024-09-04,Cooum,2.0,8.0
2024-09-04,Thamirabarani,2.08,12.0
2024-09-05,Cauvery,2.06,12.0
2024-09-05,Palar,3.19,12.0
2024-09-05,Adyar,1.59,8.0
2024-09-05,Cooum,1.91,8.0
2024-09-05,Thamirabarani,2.19,12.0
2024-09-06,Cauvery,1.53,12.0
2024-09-06,Palar,1.73,12.0
2024-09-06,Adyar,2.12,8.0
2024-09-06,Cooum,1.57,8.0
2024-09-06,Thamirabarani,2.15,12.0
2024-09-07,Cauvery,2.96,12.0
2024-09-07,Palar,1.65,12.0
2024-09-07,Adyar,2.97,8.0
2024-09-07,Cooum,2.04,8.0
2024-09-07,Thamirabarani,2.25,12.0
2024-09-08,Cauvery,2.13,12.0
2024-09-08,Palar,2.25,12.0
2024-09-08,Adyar,2.53,8.0
2024-09-08,Cooum,2.61,8.0
2024-09-08,Thamirabarani,2.1,12.0
2024-09-09,Cauvery,3.17,12.0
2024-09-09,Palar,1.9,12.0
2024-09-09,Adyar,2.15,8.0
2024-09-09,Cooum,2.19,8.0
2024-09-09,Thamirabarani,1.61,12.0
2024-09-10,Cauvery,2.94,12.0
2024-09-10,Palar,2.1,12.0
2024-09-10,Adyar,2.13,8.0
2024-09-10,Cooum,2.83,8.0
2024-09-10,Thamirabarani,2.17,12.0
2024-09-11,Cauvery,2.66,12.0
2024-09-11,Palar,1.56,12.0
2024-09-11,Adyar,1.79,8.0
2024-09-11,Cooum,3.06,8.0
2024-09-11,Thamirabarani,2.17,12.0
2024-09-12,Cauvery,1.69,12.0
2024-09-12,Palar,2.17,12.0
2024-09-12,Adyar,3.1,8.0
2024-09-12,Cooum,2.39,8.0
2024-09-12,Thamirabarani,2.89,12.0
2024-09-13,Cauvery,1.76,12.0
2024-09-13,Palar,2.34,12.0
2024-09-13,Adyar,2.72,8.0
2024-09-13,Cooum,2.89,8.0
2024-09-13,Thamirabarani,2.2,12.0
2024-09-14,Cauvery,2.24,12.0
2024-09-14,Palar,2.84,12.0
2024-09-14,Adyar,2.56,8.0
2024-09-14,Cooum,1.7,8.0
2024-09-14,Thamirabarani,2.11,12.0
2024-09-15,Cauvery,2.56,12.0
2024-09-15,Palar,2.31,12.0
2024-09-15,Adyar,1.78,8.0
2024-09-15,Cooum,1.68,8.0
2024-09-15,Thamirabarani,2.45,12.0
2024-09-16,Cauvery,1.76,12.0
2024-09-16,Palar,1.63,12.0
2024-09-16,Adyar,1.6,8.0
2024-09-16,Cooum,1.85,8.0
2024-09-16,Thamirabarani,2.07,12.0
2024-09-17,Cauvery,1.59,12.0
2024-09-17,Palar,2.29,12.0
2024-09-17,Adyar,1.71,8.0
